############## LISACode v 1.4.5-16/06/2009 at 2009-07-04T14:40:09 ##############
############## Configuration : ConfigRefBase ##############
# # Time parameters (all in seconds) ;
# # Step in time (second) for simulate physics process (continuous) ;
#  Time : StepPhysic 0.5 ;
# # Step in time (second) for measurement the phasemeters (Numeric) ;
#  Time : StepMeasure 1 ;
# # Duration ;
#  TIME : Max 10000 ;
# # Precision in delays used by TDI ;
# # Time : DeltaTDIDelay 1e-6 ;
# # Display step ;
#  Time : StepDisplay 500 ;
# # Interpolation in TDI application ;
# Interpolation : LAG 20 ;
# 
# TDIDelayApprox : off ;
# 
# # Orbits and Geometry ;
# # Nominal armlenght ;
# Orbits : Armlength 5e9 ;
# # Start time for the orbits ;
# Orbits : StartTime 0.0 ;
# Orbits : InitialRotation 0.0 ;
# Orbits : Type LISACode ;
# Orbits : Approx Eccentric ;
# Orbits : Order 2 ;
# 
# # Detector parameters ; 
# # Laser power (in Watt) ;
# Detector : LaserPower 1 ;
# # Apply the filter in the phasemeter  ;
# Detector : PhaMetFilter On ;
# Detector : PhaMetFilterParameters : attenuation 180 oscillation 0.1 FactFmesForHighFreq 0.1 FactFmesForLowFreq 0.3 ;
# Detector : InternalPhasemeters IfNoises ;
# 
# # Record ASCII ;
#  Record : SignalSC 1 SC1.txt ASCII ;
# # Record : SignalSC 2 SC2.txt ASCII ;
# # Record : SignalSC 3 SC3.txt ASCII ;
#  Record : Delay Delay.txt ASCII ;
#  Record : Position Pos.txt ASCII ;
#  Record : TDI TDI.txt ASCII ;
# 
# # Record BINARY ;
# # Record : SignalSC 1 SC1.bin BINARY ;
#  Record : SignalSC 2 SC2.bin BINARY ;
#  Record : SignalSC 3 SC3.bin BINARY ;
# # Record : Delay Delay.bin BINARY ;
# # Record : Position Pos.bin BINARY ;
# # Record : TDI TDI.bin BINARY ;
# 
# 
# # Gravitationals waves ( Direction & Angle of polarisation : Beta  Lambda & Psi in degrees ) ;
# # Monochromatic GW ;
#  GW : Bet 27.0 , Lam 297.0 , Psi 229.0 : Mono : f 1e-4 , hp 1.0e-19 , hc 0.0 , Phi0hp 0.0 , Phi0hc 0.0 ;
# 
# # Binary source ( M1 & M2 in solar mass, orbital frequency in Hz, inclination in degrees, initial phase [0 , 2PI], distance in kpc) ;
#  GW : Bet 68.0 , Lam 135.0 , Psi 12.0  : Binary : M1 1.0e5 , M2 1.0e6 , forb 1.0e-3 , inc 42.0 , phi0 0 , r 1.0e5 ;
# 
# # Binary source compute in PN approximation ( M1 & M2 in solar mass, orbital frequency in Hz, inclination in degrees, initial phase [0 , 2PI], distance in kpc, type 1 for 1PN or 2 for PN, if type 2 omegao taud0 gw) ;
#  GW : Bet -56.0 , Lam 154.0 , Psi 32.0  : PostNewtonBinary : M1 1.0e6 , M2 1.0e6 , tcoal 9676800.0 , inc 90 , phase 1.2 , r 1e5 , type 2 , omega0 1.0 , taud0 10.0 , gw 1.0 ;
# 
# # Spinning black hole binary ;
# GW : Bet 37.68025039158266 , Lam 285.8612437864652 , Psi 0.0  : FastSpinBBH : M1 1465580.75942 , M2 868710.795073 , tcoal 31525128.7938 , phase 1.16933157672 , r 1000000.0 ,
#  S1 0.0770493004546 , S2 0.268523395273 , polS1 160.24533138914506 , polS2 130.59343637800927 , azS1 0.8027554175918619 , azS2 238.99790401516472 , polL 162.0742928004962 , azL 328.8864991548683 , PN 0.0 ;
# 
# # Stochastic source ;
# GW : Bet 11.715852394919027 , Lam 45.0 , Psi 0.0 : Stochastic : Slope -3 , Fmin 1.0e-5 , Fknee 0.1 , hp 1.6137533888e-25 ,  hc 1.6137533888e-25 ;
# 
# 
# # GW read in file ( file name) ;
# # GW : Bet 0.0 , Lam 0.0 , Psi 0.0 : File : GWAMCVn.txt ;
# 
# 
# # Noises ( Type[Laser, OpticalBench, InertialMass] , spacecraft number, Direction of external beam [0 for counterclockwise , 1 for clockwise] ;
#  Noise : Laser 1 0 : White 1.0e-13 ;
#  Noise : Laser 2 0 : White 1.0e-13 ;
#  Noise : Laser 3 0 : White 1.0e-13 ;
#  Noise : Laser 1 1 : White 1.0e-13 ;
#  Noise : Laser 2 1 : White 1.0e-13 ;
#  Noise : Laser 3 1 : White 1.0e-13 ;
#  Noise : Mass 1 0 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 2 0 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 3 0 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 1 1 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 2 1 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
#  Noise : Mass 3 1 : Filter_MLDC_IM 1.59e-24 1.e-4 ;
# # Noise : Mass 1 0 : Filter_1of 1.59e-24 ;
# # Noise : Mass 2 0 : Filter_1of 1.59e-24 ;
# # Noise : Mass 3 0 : Filter_1of 1.59e-24 ;
# # Noise : Mass 1 1 : Filter_1of 1.59e-24 ;
# # Noise : Mass 2 1 : Filter_1of 1.59e-24 ;
# # Noise : Mass 3 1 : Filter_1of 1.59e-24 ;
#  Noise : Shot 1 0 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 2 0 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 3 0 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 1 1 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 2 1 : Filter_fLosP 2.30e-19 ;
#  Noise : Shot 3 1 : Filter_fLosP 2.30e-19 ;
#  Noise : OOPN 1 0 : Filter_f 3.49e-19 ;
#  Noise : OOPN 2 0 : Filter_f 3.49e-19 ;
#  Noise : OOPN 3 0 : Filter_f 3.49e-19 ;
#  Noise : OOPN 1 1 : Filter_f 3.49e-19 ;
#  Noise : OOPN 2 1 : Filter_f 3.49e-19 ;
#  Noise : OOPN 3 1 : Filter_f 3.49e-19 ;
# 
# 
# # 3 USO Clocks, one per spacecraft ( offset ... derivs ... noise ...) ;
# # USO : SC 2 : offset 0.006 ;
# # USO : SC 3 : derivs 1e-6 noise 1e-7 ;
# 
# 
# # TDI (Name) ;
# # Combinations ( sign delay1 delay2 ... measurement) for example : -5235 ;
# # For delay and measurement the number is [1,2,3] for counterclockwise and [4,5,6] for clockwise ;
#  TDI : X  ;
#  TDI : Y  ;
#  TDI : Z  ;
#  TDI : X2s1  1 , 35 , 364 , 3653 , 36524 , 365253 , 3652521 , 36525235 , 
#  -4 , -53 , -521 , -5235 , -52361 , -523635 , -5236364 , -52363653 ;
#  TDI : X2s2  ;
#  TDI : X2s3  3 , 24 , 256 , 2542 , 25416 , 254142 , 2541413 , 25414124 , 
#  -6 , -42 , -413 , -4124 , -41253 , -412524 , -4125256 , -41252542 ;
#  TDI : P1  25 , -63 , -22 , 66 , 642 , -216 , 1463 , -1425 ;
#  TDI : Zeta1 ;
#  TDI : A ;
#  TDI : E ;
#  TDI : T ;
#  TDI : Alpha ; 
#  TDI : AlphaId -1 , -32 , -133 , 4 , 455 , 56 ;
#  TDI : Alphaf2 -1 x 2 , -32 x 2 , -133 x 2 , 4 x 2 , 455 x 2 , 56 x 2 ;
# 
#  
#  END
#  
############## End of configuration ##############
#Time s1 sp1 tau1 taup1
-139 -5.87936687206802e-14 -3.60188785562713e-15 1.35154242915543e-14 -1.3515496709412e-14
-138 -8.05985107745159e-14 1.05674275676991e-14 -8.4938011352678e-15 8.49372903585219e-15
-137 -8.83395211354168e-14 2.60213137224754e-14 -2.67424760358892e-14 2.67424042216304e-14
-136 -7.93065151535418e-14 3.76554760769659e-14 -3.24378510441066e-14 3.24377793719049e-14
-135 -5.5503541374601e-14 4.21533656046756e-14 -2.18926891804752e-14 2.18926174587149e-14
-134 -2.32562052460012e-14 3.89327266820493e-14 1.8692959436018e-15 -1.86936787763036e-15
-133 8.6024591788908e-15 3.01133239060885e-14 3.00577136411287e-14 -3.00577858587404e-14
-132 3.14044408920836e-14 1.95779148886596e-14 5.12776612685436e-14 -5.12777337258553e-14
-131 3.93186895391251e-14 1.14987122704844e-14 5.57535874663799e-14 -5.57536600266948e-14
-130 3.11563744501379e-14 8.85329519446313e-15 3.90666585319461e-14 -3.90667310234165e-14
-129 1.07236653348569e-14 1.24192051048178e-14 4.03614868335411e-15 -4.03622096774506e-15
-128 -1.43934708025626e-14 2.05456964946596e-14 -3.99507447131078e-14 3.99506726879228e-14
-127 -3.5225308910862e-14 2.97324669604164e-14 -7.99414120534754e-14 7.99413402370031e-14
-126 -4.42362026800707e-14 3.57915375919766e-14 -1.03710805649857e-13 1.03710733913193e-13
-125 -3.76802834049644e-14 3.5206128636565e-14 -1.03861616532583e-13 1.03861544721976e-13
-124 -1.6767165778309e-14 2.62684151809729e-14 -8.03321281597778e-14 8.03320561572845e-14
-123 1.27097313677817e-14 9.67133192685102e-15 -4.04757775679817e-14 4.04757053352965e-14
-122 4.21504340627754e-14 -1.15941679764613e-14 3.29029553559039e-15 -3.29036794634193e-15
-121 6.27725597420309e-14 -3.29868158693079e-14 3.74613576803094e-14 -3.74614301513423e-14
-120 6.82765599926397e-14 -4.9594635644801e-14 5.17259754245031e-14 -5.1726047821282e-14
-119 5.67458405881588e-14 -5.74391082647209e-14 4.21708052079281e-14 -4.21708774319689e-14
-118 3.12140094674286e-14 -5.45792119212981e-14 1.24168900308652e-14 -1.24169620557059e-14
-117 -1.2655686828918e-15 -4.17397879523646e-14 -2.7616373430151e-14 2.76163015529196e-14
-116 -3.17627575057427e-14 -2.22886965203126e-14 -6.48699310897994e-14 6.48698592552179e-14
-115 -5.21732777038545e-14 -1.52458670038785e-15 -8.71973417083171e-14 8.71972698022272e-14
-114 -5.76510888352527e-14 1.46027213188156e-14 -8.70452843993922e-14 8.70452123438565e-14
-113 -4.801291875852e-14 2.10588499360928e-14 -6.36578560260874e-14 6.3657783808286e-14
-112 -2.76677255801455e-14 1.51810126469789e-14 -2.31894979658808e-14 2.31894256400828e-14
-111 -4.08751401208807e-15 -2.40230091193007e-15 2.32346347732238e-14 -2.32347071099688e-14
-110 1.46884029639955e-14 -2.77191224777888e-14 6.28589607183267e-14 -6.28590329659132e-14
-109 2.26942993164497e-14 -5.43819410557716e-14 8.49981753843853e-14 -8.49982474784854e-14
-108 1.79416805409211e-14 -7.53145260585159e-14 8.40009517080126e-14 -8.40010236429224e-14
-107 2.94595360099119e-15 -8.4815328963208e-14 6.06519179321029e-14 -6.06519897595507e-14
-106 -1.62911148468189e-14 -8.03296421466593e-14 2.16875511888985e-14 -2.16876229945906e-14
-105 -3.24715040035136e-14 -6.33320427718956e-14 -2.23339630813211e-14 2.23338912130275e-14
-104 -3.95810972312167e-14 -3.89643495030043e-14 -6.01099125382609e-14 6.01098405570724e-14
-103 -3.49460810165271e-14 -1.44717965085201e-14 -8.26900683622416e-14 8.26899962693376e-14
-102 -2.0049859468772e-14 3.09945959258377e-15 -8.5718737415402e-14 8.5718665259522e-14
-101 1.4981375717847e-16 9.19430843372739e-15 -7.02470434546969e-14 7.02469713095795e-14
-100 1.91187745826306e-14 3.24893866265356e-15 -4.19864144483247e-14 4.1986342381369e-14
-99 3.11410980102036e-14 -1.11323573962267e-14 -9.32793778577895e-15 9.32786583075029e-15
-98 3.3328495712659e-14 -2.74067647617434e-14 1.92180008948131e-14 -1.92180727504386e-14
-97 2.65255712410678e-14 -3.83245495446337e-14 3.73881977228515e-14 -3.73882695315923e-14
-96 1.48153779624011e-14 -3.84085822111985e-14 4.26760343226248e-14 -4.26761061551012e-14
-95 3.8503805210172e-15 -2.58401301682781e-14 3.66126400427057e-14 -3.66127119594767e-14
-94 -1.34385096117032e-15 -3.11359753444021e-15 2.38276173107775e-14 -2.38276893392621e-14
-93 1.72598489105014e-15 2.37542749692344e-14 1.02516512428053e-14 -1.02517233681192e-14
-92 1.20908568895202e-14 4.71830525519923e-14 1.05551189314811e-15 -1.05558406582215e-15
-91 2.56725959281247e-14 6.0487456979221e-14 -1.03057767335841e-15 1.03050551656047e-15
-90 3.67572328393279e-14 6.0013649045152e-14 3.4849336684172e-15 -3.48500575752297e-15
-89 4.0033720439955e-14 4.6256800546808e-14 1.11537162518099e-14 -1.11537882523561e-14
-88 3.24662168989206e-14 2.36200086467891e-14 1.68520641880215e-14 -1.68521361166169e-14
-87 1.43559072922597e-14 -1.06839603711286e-15 1.55826399817515e-14 -1.5582711884096e-14
-86 -1.07455594906583e-14 -2.07613680308084e-14 4.22780033054884e-15 -4.22787226214219e-15
-85 -3.7204067135482e-14 -3.03913088051633e-14 -1.73014755489649e-14 1.73014035449434e-14
-84 -5.91262457665837e-14 -2.8360019343017e-14 -4.58747201185373e-14 4.58746480273819e-14
-83 -7.22152196790241e-14 -1.68753572434585e-14 -7.59569488408529e-14 7.59568766804815e-14
-82 -7.50556688785858e-14 -1.07294402240173e-15 -1.01166452605066e-13 1.0116638041712e-13
-81 -6.94381960691076e-14 1.27537289381873e-14 -1.16091751431284e-13 1.16091679263295e-13
-80 -5.96569319348259e-14 1.92237394674627e-14 -1.17816472944243e-13 1.178164008303e-13
-79 -5.10378283570181e-14 1.55747926152039e-14 -1.06701047461383e-13 1.06700975408972e-13
-78 -4.81776784380356e-14 2.47520137112752e-15 -8.62028915978377e-14 8.62028195857637e-14
-77 -5.34369533441626e-14 -1.62907482708873e-14 -6.18094143155041e-14 6.18093423032332e-14
-76 -6.6129525220755e-14 -3.51318864698303e-14 -3.94220485139344e-14 3.94219764582095e-14
-75 -8.26334617795716e-14 -4.85037886457024e-14 -2.36861412204725e-14 2.36860690923847e-14
-74 -9.73799328179041e-14 -5.26875664464674e-14 -1.67659789213789e-14 1.67659067172002e-14
-73 -1.04435315962768e-13 -4.69094134651345e-14 -1.79180053440376e-14 1.79179330858458e-14
-72 -9.92340374122163e-14 -3.34460646691758e-14 -2.39644644491619e-14 2.39643921754467e-14
-71 -7.99821991368883e-14 -1.67096522442618e-14 -3.0490112009336e-14 3.04900397596619e-14
-70 -4.83416671026829e-14 -1.65425493730154e-15 -3.33606129729663e-14 3.33605407728951e-14
-69 -9.19759378045844e-15 7.92490967691202e-15 -3.00634805622104e-14 3.00634084142944e-14
-68 3.04407108884406e-14 1.06009776676723e-14 -2.04374078240717e-14 2.04373357080967e-14
-67 6.31202704443968e-14 7.61922392706386e-15 -6.56973501658747e-15 6.56966289849958e-15
-66 8.27609271270539e-14 2.21218313590589e-15 8.06352981352543e-15 -8.06360196791974e-15
-65 8.61226439774674e-14 -1.79763141432052e-15 1.98704280844014e-14 -1.9870500296528e-14
-64 7.35321472038687e-14 -1.57536199029464e-15 2.63425201243063e-14 -2.63425923956824e-14
-63 4.86814978084592e-14 3.55821798031137e-15 2.67430058488392e-14 -2.67430781621644e-14
-62 1.75711273831132e-14 1.17972521043938e-14 2.20681459232675e-14 -2.20682182508653e-14
-61 -1.30870754307174e-14 1.94701757593058e-14 1.43751390810758e-14 -1.43752113969642e-14
-60 -3.75376027116948e-14 2.23648148150234e-14 5.83274586472435e-15 -5.8328181553445e-15
-59 -5.22387413193893e-14 1.72632748071096e-14 -2.04873840324722e-15 2.04866613385711e-15
-58 -5.63678849375917e-14 3.1313910347463e-15 -8.66243332570793e-15 8.66236105812989e-15
-57 -5.1485470319053e-14 -1.84449646825649e-14 -1.39530393697892e-14 1.39529670776815e-14
-56 -4.0551390140503e-14 -4.36978056275075e-14 -1.77070602816661e-14 1.77069879428918e-14
-55 -2.67014942028642e-14 -6.77998819546398e-14 -1.89226987962911e-14 1.89226264022354e-14
-54 -1.22535042469218e-14 -8.62621705036051e-14 -1.56837458908706e-14 1.56836734503295e-14
-53 1.70896773152216e-15 -9.61331059715235e-14 -5.73282253762031e-15 5.73275007388155e-15
-52 1.50865059852484e-14 -9.66289964520233e-14 1.24077942051276e-14 -1.24078666627084e-14
-51 2.80556394885547e-14 -8.9043720810573e-14 3.82286611104411e-14 -3.82287335369984e-14
-50 4.03107866047327e-14 -7.60399209784344e-14 6.85251943543332e-14 -6.85252667381234e-14
-49 5.06781756122895e-14 -6.06276096000024e-14 9.76458056461585e-14 -9.76458779920995e-14
-48 5.73384353337336e-14 -4.52230461967168e-14 1.18803846897296e-13 -1.18803919224307e-13
-47 5.85927784790917e-14 -3.1123120554615e-14 1.26123979175952e-13 -1.26124051509367e-13
-46 5.38274253078178e-14 -1.85490947603233e-14 1.16744111499655e-13 -1.16744183861759e-13
-45 4.42031527532669e-14 -7.17414815094981e-15 9.21828431293506e-14 -9.21829155316358e-14
-44 3.26846283784103e-14 3.15688000263915e-15 5.83725364303626e-14 -5.83726088702344e-14
-43 2.32933284807419e-14 1.18942390944674e-14 2.41964733449211e-14 -2.41965458077854e-14
-42 1.98026081700335e-14 1.77381575383784e-14 -1.09767104153873e-15 1.09759857595572e-15
-41 2.43493128201761e-14 1.91623182518757e-14 -1.08022328044032e-14 1.08021603541379e-14
-40 3.65035439803405e-14 1.53070101043579e-14 -2.99830657563916e-15 2.99823415002493e-15
-39 5.31869741362382e-14 6.82839970020741e-15 1.86525982360518e-14 -1.86526706391191e-14
-38 6.95192099947045e-14 -3.75163248472384e-15 4.59099230045837e-14 -4.59099953969309e-14
-37 8.0322468711715e-14 -1.24798618154372e-14 6.84794822040531e-14 -6.8479554602066e-14
-36 8.17632200824396e-14 -1.51467010417668e-14 7.726014465713e-14 -7.72602170753465e-14
-35 7.25536181117343e-14 -8.80810945242797e-15 6.72396969684407e-14 -6.72397694143781e-14
-34 5.42973044149773e-14 6.95011906124061e-15 3.90681897281743e-14 -3.90682622001853e-14
-33 3.08801477667164e-14 2.95696620857883e-14 -1.21845896878452e-15 1.21838648013961e-15
-32 7.15370619828748e-15 5.41648629910307e-14 -4.42149270141602e-14 4.42148545221051e-14
-31 -1.25953951054915e-14 7.50800608101373e-14 -8.01899390158716e-14 8.0189866532554e-14
-30 -2.58438828450867e-14 8.77846253009711e-14 -1.02092973864017e-13 1.02092901396706e-13
-29 -3.23044896250257e-14 9.03572633474322e-14 -1.07493964945036e-13 1.07493892494661e-13
-28 -3.3571521380328e-14 8.39530242764498e-14 -9.88347787451666e-14 9.88347063074156e-14
-27 -3.21521594230126e-14 7.20582666888176e-14 -8.2004726331189e-14 8.20046538993599e-14
-26 -3.03106191216111e-14 5.88510059101063e-14 -6.38682038837568e-14 6.3868131451943e-14
-25 -2.91881424456495e-14 4.73743310588706e-14 -4.97307119519703e-14 4.97306395172202e-14
-24 -2.85137238822406e-14 3.83226542530877e-14 -4.16918592423249e-14 4.16917868050083e-14
-23 -2.69573805199149e-14 2.99846090625808e-14 -3.84261533339486e-14 3.84260808964302e-14
-22 -2.2913362969407e-14 1.93845655985948e-14 -3.63339554714297e-14 3.63338830358907e-14
-21 -1.53439704437314e-14 4.12934467388187e-15 -3.14688781435271e-14 3.14688057100893e-14
-20 -4.32317836256593e-15 -1.58697325353601e-14 -2.13889681655818e-14 2.13888957316686e-14
-19 8.92254412133923e-15 -3.76144546860835e-14 -6.18486031881606e-15 6.18478788005903e-15
-18 2.24484434737102e-14 -5.56207985462097e-14 1.16593875218496e-14 -1.16594599695905e-14
-17 3.42725456404016e-14 -6.37673638668353e-14 2.84032038400287e-14 -2.84032762984891e-14
-16 4.29879409225083e-14 -5.77067576893273e-14 4.06091602461332e-14 -4.0609232713359e-14
-15 4.80467007252485e-14 -3.68719514388758e-14 4.64165960330517e-14 -4.64166685036635e-14
-14 4.96240436974662e-14 -5.21834016345278e-15 4.60006227694916e-14 -4.60006952364795e-14
-13 4.81746920412875e-14 2.96901657040911e-14 4.10896571278312e-14 -4.10897295851745e-14
-12 4.39421684178264e-14 5.89988957129686e-14 3.38526701324471e-14 -3.38527425774668e-14
-11 3.67099062775993e-14 7.54694933864854e-14 2.57449975232142e-14 -2.57450699576386e-14
-10 2.5973837283079e-14 7.59076712835427e-14 1.68970887163437e-14 -1.68971611455774e-14
-9 1.15104084363675e-14 6.22016726177666e-14 6.35015269620048e-15 -6.35022512702077e-15
-8 -5.90290685956616e-15 4.05740542145207e-14 -6.98293974566676e-15 6.98286730810733e-15
-7 -2.39873535950681e-14 1.93181202462297e-14 -2.31263921174748e-14 2.31263196721537e-14
-6 -3.90276790087728e-14 5.85662852322133e-15 -4.0258965538737e-14 4.02588930897563e-14
-5 -4.6651699615671e-14 4.20599143305202e-15 -5.48188667952192e-14 5.48187943508489e-14
-4 -4.31759961134607e-14 1.37607014881621e-14 -6.25724765871335e-14 6.25724041572176e-14
-3 -2.70850932918498e-14 2.97977317916249e-14 -6.02570566917758e-14 6.0256984284454e-14
-2 -6.83026225047204e-17 4.54419390253017e-14 -4.70927830187575e-14 4.70927106377222e-14
-1 3.28833319492161e-14 5.4289812856063e-14 -2.54521701212911e-14 2.54520977646019e-14
0 6.45222773175275e-14 5.26717443102681e-14 -2.97158386166184e-16 2.97086047057658e-16
1 8.73171964456709e-14 4.07201466736103e-14 2.24824949449591e-14 -2.24825672755867e-14
2 9.57541108111828e-14 2.19155953067207e-14 3.81979034872585e-14 -3.81979758175888e-14
3 8.81728398894573e-14 1.39420315877018e-15 4.50784871276669e-14 -4.50785594621444e-14
4 6.7438609036431e-14 -1.6228543015868e-14 4.48275238881283e-14 -4.48275962260658e-14
5 4.01216266461429e-14 -2.86085813108276e-14 4.17288987353818e-14 -4.17289710714547e-14
6 1.43896951676423e-14 -3.63013918493043e-14 4.06295031590517e-14 -4.06295754854385e-14
7 -2.68567548231353e-15 -4.2051041384537e-14 4.46207005502469e-14 -4.46207728595934e-14
8 -7.45012410668846e-15 -4.90789098517391e-14 5.34087302615859e-14 -5.34088025497066e-14
9 -7.53282367036059e-16 -5.91230291438346e-14 6.31142817758273e-14 -6.31143540432056e-14
10 1.26178848510359e-14 -7.10899066247274e-14 6.76677314017169e-14 -6.76678036533374e-14
11 2.59515419233004e-14 -8.09474929838766e-14 6.13003708844712e-14 -6.13004431281383e-14
12 3.3293878908572e-14 -8.29974909504409e-14 4.11490796137272e-14 -4.11491518575488e-14
13 3.17531922928445e-14 -7.21030709629638e-14 8.897599830332e-15 -8.89767208029946e-15
14 2.25176328854598e-14 -4.60319990494955e-14 -2.92784133222761e-14 2.92783410637846e-14
15 1.01894334867618e-14 -6.9739184224265e-15 -6.45405630498615e-14 6.45404907842155e-14
16 7.16937961528145e-16 3.84436393298907e-14 -8.83591857424525e-14 8.83591134736241e-14
17 -1.22084732965921e-15 8.07731487798249e-14 -9.55145177308449e-14 9.55144454635159e-14
18 5.71041790720176e-15 1.10514377745499e-13 -8.5963650717203e-14 8.59635784548779e-14
19 1.88437165093994e-14 1.21092541501999e-13 -6.4820715906962e-14 6.48206436507665e-14
20 3.25763037962293e-14 1.10995926147248e-13 -4.0419054320045e-14 4.04189820685707e-14
21 4.07479276937896e-14 8.42971932009695e-14 -2.11732974859638e-14 2.11732252360902e-14
22 3.9359690913952e-14 4.93457390253795e-14 -1.24369038620403e-14 1.24368316102998e-14
23 2.84863111788761e-14 1.60619780535798e-14 -1.45629890747408e-14 1.45629168186183e-14
24 1.25296434659421e-14 -7.24467585172844e-15 -2.2915703238738e-14 2.29156309773829e-14
25 -1.38039644788743e-15 -1.64476157232369e-14 -2.9827607098505e-14 2.9827534832614e-14
26 -6.26868887413772e-15 -1.26948807806493e-14 -2.77506894857897e-14 2.77506172167847e-14
27 1.64628795731687e-15 -1.67042411225396e-15 -1.23936518328815e-14 1.23935795617981e-14
28 2.10072964012335e-14 8.68854234842867e-15 1.5354102373804e-14 -1.53541746471979e-14
29 4.53369262045087e-14 1.1200528430515e-14 4.9450258843605e-14 -4.94503311210572e-14
30 6.51437268504638e-14 2.11778608199912e-15 8.06829633617025e-14 -8.06830356459669e-14
31 7.14105148564779e-14 -1.74523821284956e-14 9.98834318363614e-14 -9.98835041301322e-14
32 5.91730123318173e-14 -4.18585102922776e-14 1.01187633645141e-13 -1.01187705949864e-13
33 2.97933123226185e-14 -6.28184019266953e-14 8.41540033655569e-14 -8.41540756806055e-14
34 -9.03023799804807e-15 -7.22595732036738e-14 5.39700587745628e-14 -5.39701310971146e-14
35 -4.56488123131576e-14 -6.51111638258036e-14 1.9680779043747e-14 -1.96808513694277e-14
36 -6.84672107491062e-14 -4.11119232516345e-14 -8.91550355471012e-15 8.91543123065377e-15
37 -7.01419444138698e-14 -5.05240422551382e-15 -2.45895379618403e-14 2.4589465643269e-14
38 -5.04181047969443e-14 3.45962654957565e-14 -2.50449787728391e-14 2.50449064618117e-14
39 -1.65002614248883e-14 6.81872347960345e-14 -1.35029674463819e-14 1.35028951429204e-14
40 1.9267696917692e-14 8.77112202207742e-14 2.67028779441497e-15 -2.67036009183228e-15
41 4.3648250454934e-14 8.9033550644079e-14 1.47713814323427e-14 -1.47714537257783e-14
42 4.71845910192347e-14 7.28984965005236e-14 1.59752693141202e-14 -1.59753416050627e-14
43 2.76175605539791e-14 4.44671083578245e-14 3.79980565624763e-15 -3.79987794481104e-15
44 -9.20490428824794e-15 1.16224228564557e-14 -1.90483828320324e-14 1.90483105473034e-14
45 -5.12705658132332e-14 -1.73635117836455e-14 -4.57112498596955e-14 4.5711177581358e-14
46 -8.45064032948825e-14 -3.60583705925985e-14 -6.7676547219419e-14 6.76764749501978e-14
47 -9.75739030860269e-14 -4.13468343748446e-14 -7.77953306282204e-14 7.77952583699807e-14
48 -8.56570205491829e-14 -3.38001566367644e-14 -7.2722099863364e-14 7.27220276163946e-14
49 -5.19377992355711e-14 -1.69624698103319e-14 -5.39271835431566e-14 5.39271113060509e-14
50 -6.31347363781664e-15 4.08124599384221e-15 -2.69790245281237e-14 2.69789522983193e-14
51 3.80965804107684e-14 2.43030525328121e-14 5.684089546147e-16 -5.68481179828637e-16
52 6.93447351838221e-14 3.99656144903637e-14 2.18565723362861e-14 -2.18566445586602e-14
53 8.0382862459377e-14 4.91721293968535e-14 3.29736858725267e-14 -3.29737580920503e-14
54 7.08759355407897e-14 5.17188557075091e-14 3.3978231535872e-14 -3.39783037505713e-14
55 4.66067352102077e-14 4.85065457771843e-14 2.83827028100232e-14 -2.83827750164235e-14
56 1.68679608666568e-14 4.08909453477282e-14 2.13725438045099e-14 -2.13726159985777e-14
57 -9.06782821065704e-15 3.02883966048347e-14 1.75036282029508e-14 -1.75037003811554e-14
58 -2.50592168285002e-14 1.81464301508267e-14 1.87992570899209e-14 -1.87993292500254e-14
59 -2.97075213922046e-14 6.1514275460379e-15 2.39915868089248e-14 -2.39916589502422e-14
60 -2.60322918248304e-14 -3.60354342014744e-15 2.9192637804278e-14 -2.91927099273567e-14
61 -1.95333897748114e-14 -8.75507784384427e-15 2.97132249566117e-14 -2.97132970625494e-14
62 -1.55426882915771e-14 -7.20819213820383e-15 2.22909270828242e-14 -2.22909991725553e-14
63 -1.69630954252285e-14 2.06173232343399e-15 6.81554472074814e-15 -6.81561679463902e-15
64 -2.32550749457775e-14 1.82751927321647e-14 -1.31797078544452e-14 1.31796357965081e-14
65 -3.0980140857693e-14 3.85635398954445e-14 -3.15246751054539e-14 3.15246030635309e-14
66 -3.55750102851593e-14 5.83841826022391e-14 -4.15952196704816e-14 4.15951476438544e-14
67 -3.3555314762828e-14 7.26237322812355e-14 -3.88697672276559e-14 3.88696952142591e-14
68 -2.42074784945142e-14 7.70835152791334e-14 -2.28652829471966e-14 2.28652109435004e-14
69 -1.00628641662438e-14 6.98432713719834e-14 2.35520653650658e-15 -2.35527853505079e-15
70 4.04200726700427e-15 5.19866067666975e-14 2.93986384316591e-14 -2.93987104297289e-14
71 1.29349815177789e-14 2.7366094069216e-14 5.01167876204695e-14 -5.01168596218423e-14
72 1.33003730909784e-14 1.42413649864773e-15 5.86179523989309e-14 -5.86180244056848e-14
73 5.18680507576688e-15 -2.05565838837093e-14 5.35658872658557e-14 -5.35659592780937e-14
